Transcript stable ID,Transcript stable ID version,CDS Length,Gene name
ENST00000641524,ENST00000641524.1,942,OR4E2
ENST00000370571,ENST00000370571.7,5145,COL24A1
ENST00000385217,ENST00000385217.1,,MIR624
ENST00000537720,ENST00000537720.1,,
ENST00000650869,ENST00000650869.1,,
ENST00000550567,ENST00000550567.1,,
ENST00000392554,ENST00000392554.8,1617,BTBD6
ENST00000641082,ENST00000641082.1,945,OR11H4
ENST00000291934,ENST00000291934.4,534,TMEM190
ENST00000595064,ENST00000595064.1,,
ENST00000306385,ENST00000306385.10,2961,BMP1
ENST00000444469,ENST00000444469.4,531,TMEM238
ENST00000263800,ENST00000263800.11,2595,LTK
ENST00000254854,ENST00000254854.5,3312,GUCY2D
ENST00000623126,ENST00000623126.1,,
ENST00000299481,ENST00000299481.5,3282,NLRP14
ENST00000365219,ENST00000365219.1,,RNU6-1306P
ENST00000361314,ENST00000361314.5,564,GPX7
ENST00000647689,ENST00000647689.1,,
ENST00000358385,ENST00000358385.12,1677,ATL1
ENST00000480072,ENST00000480072.1,,
ENST00000468034,ENST00000468034.1,,
ENST00000413369,ENST00000413369.8,2523,CFAP221
ENST00000303904,ENST00000303904.8,984,COPS6
ENST00000301459,ENST00000301459.5,1572,RCOR2
ENST00000319518,ENST00000319518.13,1677,CPNE7
ENST00000454243,ENST00000454243.7,993,PHYHIP
ENST00000426870,ENST00000426870.1,,LINC01953
ENST00000358741,ENST00000358741.4,2547,NLGN3
ENST00000430283,ENST00000430283.1,,RPS16P3
ENST00000658948,ENST00000658948.1,,
ENST00000384816,ENST00000384816.1,,MIR25
ENST00000385024,ENST00000385024.1,,MIR93
ENST00000385301,ENST00000385301.1,,MIR106B
ENST00000230771,ENST00000230771.9,1521,HARS2
ENST00000615131,ENST00000615131.2,,
ENST00000344063,ENST00000344063.7,414,RPL28
ENST00000433352,ENST00000433352.1,,MORF4L1P5
ENST00000454528,ENST00000454528.1,,PRXL2CP1
ENST00000615055,ENST00000615055.1,,MIR6805
ENST00000264552,ENST00000264552.14,669,UBE2S
ENST00000377793,ENST00000377793.9,714,NAA40
ENST00000274712,ENST00000274712.8,600,ZMAT2
ENST00000362010,ENST00000362010.7,2502,VEPH1
ENST00000380183,ENST00000380183.9,2031,ALOX15B
ENST00000511215,ENST00000511215.1,,
ENST00000505332,ENST00000505332.2,,
ENST00000655235,ENST00000655235.1,,
ENST00000384471,ENST00000384471.1,,RNU6-45P
ENST00000304330,ENST00000304330.9,4182,RPAP1
ENST00000313400,ENST00000313400.9,4020,ASTN2
ENST00000314133,ENST00000314133.4,210,COX8A
ENST00000577807,ENST00000577807.1,,
ENST00000611383,ENST00000611383.1,,ALOXE3P1
ENST00000566760,ENST00000566760.1,,ELOCP2
ENST00000280758,ENST00000280758.10,3315,ABTB3
ENST00000425675,ENST00000425675.7,618,ISOC2
ENST00000346249,ENST00000346249.9,621,TPD52L2
ENST00000549144,ENST00000549144.1,,
ENST00000623122,ENST00000623122.1,,CEP83-DT
ENST00000546414,ENST00000546414.1,,LINC02463
ENST00000647874,ENST00000647874.1,2106,ALOX12B
ENST00000306433,ENST00000306433.9,1197,POLR3D
ENST00000261038,ENST00000261038.6,1437,SLC49A4
ENST00000464655,ENST00000464655.1,,RPS6P20
ENST00000536421,ENST00000536421.1,,FAM32EP
ENST00000612531,ENST00000612531.1,,
ENST00000623908,ENST00000623908.1,,
ENST00000374811,ENST00000374811.8,2205,LAS1L
ENST00000623544,ENST00000623544.1,,
ENST00000255681,ENST00000255681.7,978,MACROD1
ENST00000662521,ENST00000662521.1,,LINC02368
ENST00000596646,ENST00000596646.1,,ZNF628-DT
ENST00000481799,ENST00000481799.6,303,GGTA1
ENST00000399413,ENST00000399413.3,,
ENST00000624756,ENST00000624756.1,,
ENST00000583321,ENST00000583321.1,,MIR4314
ENST00000504120,ENST00000504120.4,2853,PCDHA1
ENST00000667303,ENST00000667303.1,,LINC02824
ENST00000205194,ENST00000205194.5,621,NAT14
ENST00000523556,ENST00000523556.1,,PIWIL2-DT
ENST00000400613,ENST00000400613.5,720,C9orf152
ENST00000309575,ENST00000309575.5,1593,CHST2
ENST00000526136,ENST00000526136.2,2847,PCDHA2
ENST00000462168,ENST00000462168.1,,ZIC4-AS1
ENST00000371542,ENST00000371542.3,1005,LRRC26
ENST00000541682,ENST00000541682.7,693,HES7
ENST00000655603,ENST00000655603.1,,
ENST00000537170,ENST00000537170.1,,
ENST00000623821,ENST00000623821.1,,
ENST00000544948,ENST00000544948.1,,
ENST00000536978,ENST00000536978.1,,
ENST00000375550,ENST00000375550.5,1266,OMD
ENST00000539209,ENST00000539209.1,,
ENST00000522353,ENST00000522353.3,2853,PCDHA3
ENST00000543817,ENST00000543817.1,,
ENST00000666363,ENST00000666363.1,,
ENST00000703636,ENST00000703636.1,,
ENST00000625164,ENST00000625164.1,,
ENST00000529859,ENST00000529859.2,2811,PCDHA5
ENST00000373033,ENST00000373033.6,1431,TFEB
ENST00000371688,ENST00000371688.8,459,LCN8
ENST00000360864,ENST00000360864.9,597,DNAJC5
ENST00000573103,ENST00000573103.2,,DKFZP434A062
ENST00000397938,ENST00000397938.7,1971,EWSR1
ENST00000362935,ENST00000362935.1,,RNU1-134P
ENST00000636396,ENST00000636396.1,,MIR941-1
ENST00000401322,ENST00000401322.3,,MIR941-2
ENST00000637366,ENST00000637366.1,,MIR941-3
ENST00000401376,ENST00000401376.3,,MIR941-4
ENST00000621667,ENST00000621667.1,,MIR941-5
ENST00000389623,ENST00000389623.11,4722,SSC5D
ENST00000396618,ENST00000396618.9,1653,COCH
ENST00000676302,ENST00000676302.1,4956,NHS
ENST00000263798,ENST00000263798.8,2673,TYRO3
ENST00000230301,ENST00000230301.9,1410,C6orf118
ENST00000362653,ENST00000362653.1,,RNA5SP226
ENST00000383954,ENST00000383954.1,,RNU6-730P
ENST00000435810,ENST00000435810.1,,
ENST00000670033,ENST00000670033.1,,
ENST00000413299,ENST00000413299.6,1047,SBK2
ENST00000438336,ENST00000438336.2,,RPL7P54
ENST00000271227,ENST00000271227.11,1962,SLC44A3
ENST00000353379,ENST00000353379.12,1083,CDK10
ENST00000614823,ENST00000614823.5,1113,LPAR4
ENST00000612221,ENST00000612221.1,1080,SBK3
ENST00000399325,ENST00000399325.2,,NT5DC1P2
ENST00000529310,ENST00000529310.6,2853,PCDHA6
ENST00000354216,ENST00000354216.11,1647,UCKL1
ENST00000325421,ENST00000325421.7,1689,ZNF579
ENST00000565259,ENST00000565259.2,,
ENST00000555108,ENST00000555108.1,,
ENST00000228841,ENST00000228841.15,501,MYL2
ENST00000557928,ENST00000557928.1,,LINC02352
ENST00000525929,ENST00000525929.2,2814,PCDHA7
ENST00000221665,ENST00000221665.5,1491,FIZ1
ENST00000428272,ENST00000428272.4,,LINC02370
ENST00000181796,ENST00000181796.7,921,FAM107B
ENST00000307145,ENST00000307145.4,867,KLF13
ENST00000541769,ENST00000541769.1,,
ENST00000422539,ENST00000422539.2,,
ENST00000605712,ENST00000605712.1,,COPS5P2
ENST00000541343,ENST00000541343.1,,
ENST00000531613,ENST00000531613.2,2853,PCDHA8
ENST00000607800,ENST00000607800.1,,MIR1914
ENST00000664799,ENST00000664799.1,,
ENST00000384823,ENST00000384823.1,,MIR647
ENST00000623569,ENST00000623569.1,,UCKL1-AS1
ENST00000561405,ENST00000561405.1,,UBE2CP4
ENST00000301073,ENST00000301073.4,795,ZNF524
ENST00000532602,ENST00000532602.2,2853,PCDHA9
ENST00000614815,ENST00000614815.1,,
ENST00000559109,ENST00000559109.2,,
ENST00000537192,ENST00000537192.1,,
ENST00000674105,ENST00000674105.1,,
ENST00000623320,ENST00000623320.1,,
ENST00000482506,ENST00000482506.1,,RPL21P116
ENST00000516252,ENST00000516252.1,,RNU6-415P
ENST00000325351,ENST00000325351.5,972,ZNF784
ENST00000624440,ENST00000624440.1,,
ENST00000547021,ENST00000547021.1,,ATXN2-AS
ENST00000623945,ENST00000623945.1,,
ENST00000548986,ENST00000548986.1,,KRT18P20
ENST00000650462,ENST00000650462.1,,
ENST00000369888,ENST00000369888.6,2679,ZNF512B
ENST00000659569,ENST00000659569.1,,
ENST00000610217,ENST00000610217.1,,
ENST00000452901,ENST00000452901.5,,LINC01362
ENST00000375631,ENST00000375631.5,1248,NEU1
ENST00000325333,ENST00000325333.10,519,ZNF580
ENST00000567544,ENST00000567544.1,,LINC02166
ENST00000369886,ENST00000369886.8,609,SAMD10
ENST00000678782,ENST00000678782.1,72,
ENST00000401561,ENST00000401561.2,,ACTG1P18
ENST00000669326,ENST00000669326.1,,
ENST00000405705,ENST00000405705.1,,
ENST00000669729,ENST00000669729.1,,
ENST00000648257,ENST00000648257.1,,
ENST00000577957,ENST00000577957.2,,RN7SL366P
ENST00000670784,ENST00000670784.1,,
ENST00000438507,ENST00000438507.1,,PPIAP17
ENST00000564697,ENST00000564697.1,,
ENST00000270451,ENST00000270451.6,594,ZNF581
ENST00000451328,ENST00000451328.1,,
ENST00000616572,ENST00000616572.1,,
ENST00000655888,ENST00000655888.1,,
ENST00000289805,ENST00000289805.10,1275,SPATA2L
ENST00000654484,ENST00000654484.1,,
ENST00000616301,ENST00000616301.1,,
ENST00000457002,ENST00000457002.1,,RPLP0P1
ENST00000445710,ENST00000445710.1,,MICC
ENST00000658035,ENST00000658035.2,,PTPRT-DT
ENST00000658719,ENST00000658719.1,,
ENST00000424642,ENST00000424642.1,,TMPOP1
ENST00000425839,ENST00000425839.1,,SUCLA2P1
ENST00000455094,ENST00000455094.1,,RANP1
ENST00000440944,ENST00000440944.6,2028,GPSM1
ENST00000307360,ENST00000307360.6,2847,PCDHA10
ENST00000357479,ENST00000357479.10,2394,STRN3
ENST00000506751,ENST00000506751.2,,PCDHA14
ENST00000625071,ENST00000625071.1,,
ENST00000336156,ENST00000336156.10,1215,KIAA0930
ENST00000554576,ENST00000554576.2,,HIGD1AP17
ENST00000555149,ENST00000555149.2,,
ENST00000554662,ENST00000554662.3,,RPL21P5
ENST00000384709,ENST00000384709.1,,RNU6-541P
ENST00000365532,ENST00000365532.1,,Y_RNA
ENST00000551799,ENST00000551799.1,,
ENST00000362421,ENST00000362421.1,,Y_RNA
ENST00000389386,ENST00000389386.8,1896,VPS9D1
ENST00000376630,ENST00000376630.5,1077,HLA-E
ENST00000586790,ENST00000586790.6,843,CCDC106
ENST00000370803,ENST00000370803.8,1098,PHF6
ENST00000562866,ENST00000562866.1,,VPS9D1-AS1
ENST00000415195,ENST00000415195.1,,LINC02569
ENST00000284951,ENST00000284951.10,2067,SEL1L2
ENST00000589456,ENST00000589456.1,,
ENST00000357599,ENST00000357599.8,3456,SEMA5B
ENST00000305218,ENST00000305218.9,1632,STIP1
ENST00000398640,ENST00000398640.7,2850,PCDHA11
ENST00000592252,ENST00000592252.1,,
ENST00000356766,ENST00000356766.11,2922,PIWIL2
ENST00000408671,ENST00000408671.3,,MIR1249
ENST00000609206,ENST00000609206.2,,
ENST00000445867,ENST00000445867.1,,
ENST00000482585,ENST00000482585.1,,RPL21P77
ENST00000317276,ENST00000317276.9,3873,PER1
ENST00000522128,ENST00000522128.1,,
ENST00000376560,ENST00000376560.8,567,PRR3
ENST00000518583,ENST00000518583.1,,MRPL57P7
ENST00000411349,ENST00000411349.1,,RN7SKP85
ENST00000606778,ENST00000606778.1,,
ENST00000369727,ENST00000369727.4,738,SFR1
ENST00000420417,ENST00000420417.3,,
ENST00000663752,ENST00000663752.1,,
ENST00000517978,ENST00000517978.1,,
ENST00000520844,ENST00000520844.1,,
ENST00000670664,ENST00000670664.1,,LINC03046
ENST00000523226,ENST00000523226.1,,
ENST00000440915,ENST00000440915.1,,
ENST00000444413,ENST00000444413.1,,
ENST00000436307,ENST00000436307.1,,
ENST00000383972,ENST00000383972.1,,Y_RNA
ENST00000385069,ENST00000385069.1,,MIR599
ENST00000475330,ENST00000475330.1,,CBX1P5
ENST00000401250,ENST00000401250.1,,MIR875
ENST00000492591,ENST00000492591.3,,RN7SL350P
ENST00000390945,ENST00000390945.1,,RNU6-278P
ENST00000421439,ENST00000421439.1,,
ENST00000216211,ENST00000216211.9,864,UPK3A
ENST00000401282,ENST00000401282.3,,MIR877
ENST00000523658,ENST00000523658.1,,
ENST00000523025,ENST00000523025.1,,
ENST00000298556,ENST00000298556.8,657,HPRT1
ENST00000370521,ENST00000370521.8,2955,PKN2
ENST00000438135,ENST00000438135.1,,RPL36AP54
ENST00000401182,ENST00000401182.3,,MIR450B
ENST00000362262,ENST00000362262.1,,MIR450A1
ENST00000385022,ENST00000385022.3,,MIR450A2
ENST00000385050,ENST00000385050.3,,MIR542
ENST00000270460,ENST00000270460.11,1731,EPN1
ENST00000614952,ENST00000614952.1,,MIR6883
ENST00000558480,ENST00000558480.7,3774,RASGRF1
ENST00000498285,ENST00000498285.1,364,
ENST00000414769,ENST00000414769.2,,MIR503HG
ENST00000398631,ENST00000398631.3,2826,PCDHA12
ENST00000624566,ENST00000624566.1,,
ENST00000625195,ENST00000625195.1,,
ENST00000585559,ENST00000585559.1,,
ENST00000590920,ENST00000590920.1,,
ENST00000397901,ENST00000397901.8,591,CHMP1A
ENST00000597650,ENST00000597650.1,,
ENST00000385270,ENST00000385270.1,,MIR503
ENST00000362227,ENST00000362227.3,,MIR424
ENST00000437139,ENST00000437139.7,423,TMEM107
ENST00000457412,ENST00000457412.6,,DAB1-AS1
ENST00000671259,ENST00000671259.1,,LINC00629
ENST00000684519,ENST00000684519.1,1347,MACROD2
ENST00000416634,ENST00000416634.1,,MTCO1P21
ENST00000441876,ENST00000441876.7,1074,FAM118A
ENST00000423464,ENST00000423464.1,,
ENST00000359593,ENST00000359593.9,1362,AP4M1
ENST00000440100,ENST00000440100.1,,
ENST00000452509,ENST00000452509.2,,LINC01364
ENST00000635706,ENST00000635706.1,,
ENST00000359237,ENST00000359237.9,639,PLAC1
ENST00000644002,ENST00000644002.1,,
ENST00000643232,ENST00000643232.1,,MIR4422HG
ENST00000520468,ENST00000520468.7,228,COX6C
ENST00000363593,ENST00000363593.1,,SNORD118
ENST00000279804,ENST00000279804.3,606,CTF1
ENST00000581248,ENST00000581248.1,,
ENST00000332836,ENST00000332836.7,2976,NLRP9
ENST00000440614,ENST00000440614.1,,
ENST00000635897,ENST00000635897.1,,MIR4521
ENST00000443666,ENST00000443666.2,,RPL21P133
ENST00000422385,ENST00000422385.2,,RPS7P12
ENST00000363050,ENST00000363050.1,,RNU4-44P
ENST00000389017,ENST00000389017.6,1074,BORCS6
ENST00000410592,ENST00000410592.1,,RN7SKP109
ENST00000622992,ENST00000622992.1,,
ENST00000316148,ENST00000316148.4,,
ENST00000603489,ENST00000603489.1,,
ENST00000341750,ENST00000341750.5,864,RFPL4AL1
ENST00000530883,ENST00000530883.1,,RFPL4AP1
ENST00000456781,ENST00000456781.1,,RPS3P1
ENST00000626781,ENST00000626781.2,,
ENST00000418670,ENST00000418670.1,,AIMP1P1
ENST00000493457,ENST00000493457.3,,RN7SL864P
ENST00000424898,ENST00000424898.3,795,PDZD9
ENST00000494221,ENST00000494221.1,,
ENST00000289272,ENST00000289272.3,2853,PCDHA13
ENST00000501448,ENST00000501448.5,,
ENST00000662759,ENST00000662759.1,,
ENST00000341420,ENST00000341420.5,1950,FLRT3
ENST00000376511,ENST00000376511.7,2823,PPP1R10
ENST00000625092,ENST00000625092.1,,
ENST00000362700,ENST00000362700.1,,RNU6-228P
ENST00000656415,ENST00000656415.1,,
ENST00000427702,ENST00000427702.1,,RNF11P2
ENST00000448536,ENST00000448536.1,,MACROD2-IT1
ENST00000430953,ENST00000430953.1,,RPS10P2
ENST00000691261,ENST00000691261.1,,
ENST00000664409,ENST00000664409.1,,MACROD2-AS1
ENST00000441428,ENST00000441428.1,,
ENST00000362933,ENST00000362933.1,,RNU6-1159P
ENST00000364310,ENST00000364310.1,,RNU6-115P
ENST00000410568,ENST00000410568.1,,RNA5SP475
ENST00000453972,ENST00000453972.1,,
ENST00000392855,ENST00000392855.2,,ENSAP1
ENST00000656724,ENST00000656724.1,,
ENST00000262932,ENST00000262932.5,747,CNPY4
ENST00000343811,ENST00000343811.10,3129,MROH8
ENST00000657241,ENST00000657241.1,3271,
ENST00000397081,ENST00000397081.8,3036,RAPGEF4
ENST00000357450,ENST00000357450.9,3708,SMC1B
ENST00000259873,ENST00000259873.5,777,MRPS18B
ENST00000398075,ENST00000398075.4,801,MBLAC1
ENST00000289269,ENST00000289269.7,3024,PCDHAC2
ENST00000376482,ENST00000376482.3,,
ENST00000397636,ENST00000397636.2,,RPL7P60
ENST00000306549,ENST00000306549.6,2457,PCDHB1
ENST00000619056,ENST00000619056.2,,
ENST00000455552,ENST00000455552.2,,PTMAP1
ENST00000219473,ENST00000219473.12,2397,USP10
ENST00000296921,ENST00000296921.6,876,TLX3
ENST00000524262,ENST00000524262.1,,
ENST00000580597,ENST00000580597.2,,RN7SL339P
ENST00000614167,ENST00000614167.2,1149,RIBC2
ENST00000252288,ENST00000252288.8,711,GAMT
ENST00000522496,ENST00000522496.1,,RPSAP71
ENST00000384182,ENST00000384182.1,,SNORA70J
ENST00000454439,ENST00000454439.1,,
ENST00000522888,ENST00000522888.1,,RPL10P8
ENST00000577566,ENST00000577566.1,,MIR3912
ENST00000370214,ENST00000370214.9,1980,ABCD3
ENST00000274625,ENST00000274625.6,624,FGF18
ENST00000306268,ENST00000306268.8,1137,FOXI1
ENST00000518924,ENST00000518924.1,,KRT18P41
ENST00000506431,ENST00000506431.2,,LINC01187
ENST00000361464,ENST00000361464.8,2751,OGA
ENST00000651131,ENST00000651131.1,1491,C6orf136
ENST00000316937,ENST00000316937.8,1743,TRAPPC14
ENST00000343004,ENST00000343004.10,804,PABIR2
ENST00000624398,ENST00000624398.1,,
ENST00000455300,ENST00000455300.1,,MRPS18CP7
ENST00000274629,ENST00000274629.9,576,KCNMB1
ENST00000364748,ENST00000364748.1,,RNA5SP505
ENST00000584344,ENST00000584344.1,,MIR4658
ENST00000406452,ENST00000406452.8,945,RMDN1
ENST00000585124,ENST00000585124.6,1035,AURKB
ENST00000389385,ENST00000389385.9,2085,RPH3A
ENST00000360039,ENST00000360039.9,1461,GAL3ST4
ENST00000414150,ENST00000414150.6,4005,MROH7-TTC4
ENST00000418998,ENST00000418998.7,2589,L3MBTL1
ENST00000515730,ENST00000515730.1,,NTAN1P2
ENST00000521259,ENST00000521259.1,,SLC2A3P4
ENST00000370205,ENST00000370205.6,651,ALG14
ENST00000397712,ENST00000397712.7,1365,SEPTIN10
ENST00000233078,ENST00000233078.9,1224,DAZAP1
ENST00000623871,ENST00000623871.1,,
ENST00000623427,ENST00000623427.1,,
ENST00000624053,ENST00000624053.1,,
ENST00000552663,ENST00000552663.2,,LINC02356
ENST00000545750,ENST00000545750.2,,
ENST00000536216,ENST00000536216.1,,
ENST00000292377,ENST00000292377.4,1740,GPC2
ENST00000350721,ENST00000350721.9,7935,ATR
ENST00000594262,ENST00000594262.1,,
ENST00000591252,ENST00000591252.2,,
ENST00000448117,ENST00000448117.1,,DLX2-DT
ENST00000365043,ENST00000365043.1,,Y_RNA
ENST00000262429,ENST00000262429.9,2841,ATP2C2
ENST00000046794,ENST00000046794.10,1602,LCP2
ENST00000585675,ENST00000585675.6,357,C19orf25
ENST00000376442,ENST00000376442.8,3126,DHX16
ENST00000310771,ENST00000310771.8,,STAG3L5P-PVRIG2P-PILRB
ENST00000312295,ENST00000312295.5,792,RTP1
ENST00000423357,ENST00000423357.1,,RPL7AP25
ENST00000590252,ENST00000590252.2,,
ENST00000489539,ENST00000489539.1,,
ENST00000488440,ENST00000488440.2,,RN7SL477P
ENST00000663782,ENST00000663782.1,,
ENST00000604339,ENST00000604339.1,,SAP30P1
ENST00000649594,ENST00000649594.1,,
ENST00000315796,ENST00000315796.5,1008,METAP1D
ENST00000435460,ENST00000435460.1,,PVRIG2P
ENST00000611937,ENST00000611937.1,,MIR6840
ENST00000455307,ENST00000455307.5,,LINC01014
ENST00000660409,ENST00000660409.1,,
ENST00000492523,ENST00000492523.1,,
ENST00000311604,ENST00000311604.8,1020,LSP1
ENST00000674566,ENST00000674566.1,,
ENST00000463297,ENST00000463297.1,,
ENST00000511921,ENST00000511921.2,,
ENST00000437653,ENST00000437653.1,,ACTG1P23
ENST00000220166,ENST00000220166.10,1008,CTSH
ENST00000448468,ENST00000448468.1,,CBY1P1
ENST00000370801,ENST00000370801.8,2712,ZZZ3
ENST00000621194,ENST00000621194.1,,
ENST00000292330,ENST00000292330.3,762,PPP1R35
ENST00000327858,ENST00000327858.11,2112,FBLN1
ENST00000657796,ENST00000657796.1,,
ENST00000475250,ENST00000475250.1,,PPP1R35-AS1
ENST00000517490,ENST00000517490.6,1614,CPNE3
ENST00000332375,ENST00000332375.4,621,SPACDR
ENST00000643144,ENST00000643144.2,1650,SLC33A1
ENST00000663999,ENST00000663999.1,,
ENST00000658428,ENST00000658428.1,,
ENST00000384475,ENST00000384475.1,,RNU6-393P
ENST00000582661,ENST00000582661.1,,MIR3609
ENST00000663185,ENST00000663185.1,,
ENST00000442161,ENST00000442161.1,,RNF14P3
ENST00000643017,ENST00000643017.1,,
ENST00000299578,ENST00000299578.10,1188,C16orf46
ENST00000453068,ENST00000453068.1,,CYP51A1-AS1
ENST00000701502,ENST00000701502.1,,LINC01589
ENST00000516176,ENST00000516176.1,,RNU6-1161P
ENST00000414227,ENST00000414227.1,,
ENST00000623075,ENST00000623075.1,,
ENST00000585261,ENST00000585261.1,,MIR4762
ENST00000363899,ENST00000363899.1,,Y_RNA
ENST00000408593,ENST00000408593.1,,MIR1285-1
ENST00000306149,ENST00000306149.12,462,CSDC2
ENST00000480063,ENST00000480063.1,,TUBB3P2
ENST00000665703,ENST00000665703.1,,
ENST00000452009,ENST00000452009.1,,
ENST00000314666,ENST00000314666.11,4017,PFAS
ENST00000382097,ENST00000382097.4,756,C22orf42
ENST00000398900,ENST00000398900.2,,RPL28P1
ENST00000215904,ENST00000215904.7,891,PDXP
ENST00000423466,ENST00000423466.2,,
ENST00000474107,ENST00000474107.1,,MTCH2P1
ENST00000521205,ENST00000521205.1,,MIOXP1
ENST00000507770,ENST00000507770.1,,RASA2-IT1
ENST00000605443,ENST00000605443.1,,PCBP2P4
ENST00000389554,ENST00000389554.8,2049,TBR1
ENST00000514854,ENST00000514854.2,,UBE2Q2P10
ENST00000656192,ENST00000656192.1,,
ENST00000519041,ENST00000519041.1,,
ENST00000520649,ENST00000520649.1,,
ENST00000623249,ENST00000623249.1,,
ENST00000602597,ENST00000602597.1,,
ENST00000519251,ENST00000519251.1,,
ENST00000512938,ENST00000512938.2,,GOLGA2P1
ENST00000481134,ENST00000481134.1,,EIF2AK1P1
ENST00000530816,ENST00000530816.1,,OR7E96P
ENST00000469993,ENST00000469993.1,,RPL32P8
ENST00000523697,ENST00000523697.1,,VPS51P16
ENST00000642045,ENST00000642045.1,,
ENST00000496220,ENST00000496220.1,,LINC01994
ENST00000476476,ENST00000476476.1,,HMGN2P13
ENST00000642083,ENST00000642083.1,,
ENST00000072644,ENST00000072644.7,921,YIPF1
ENST00000642093,ENST00000642093.1,,
ENST00000408378,ENST00000408378.1,,MIR548I3
ENST00000498840,ENST00000498840.1,,RPS3AP31
ENST00000520330,ENST00000520330.1,,SNRPCP17
ENST00000424848,ENST00000424848.3,981,CDK6
ENST00000519726,ENST00000519726.2,,FAM85B
ENST00000434436,ENST00000434436.8,876,MBD3
ENST00000333129,ENST00000333129.4,2280,FIGN
ENST00000446160,ENST00000446160.7,1635,ANKUB1
ENST00000441083,ENST00000441083.1,,
ENST00000416807,ENST00000416807.1,,KLF2P2
ENST00000654296,ENST00000654296.1,,
ENST00000432599,ENST00000432599.1,,
ENST00000297001,ENST00000297001.7,1317,SPATA48
ENST00000426952,ENST00000426952.2,,HNRNPCP9
ENST00000433311,ENST00000433311.2,,KATNBL1P2
ENST00000449129,ENST00000449129.1,,MTND2P19
ENST00000249064,ENST00000249064.9,840,CCDC117
ENST00000415977,ENST00000415977.1,,EDDM3CP
ENST00000272567,ENST00000272567.4,,SNRPA1P1
ENST00000442177,ENST00000442177.1,,RPSAP27
ENST00000622355,ENST00000622355.1,,
ENST00000412593,ENST00000412593.1,,
ENST00000483240,ENST00000483240.1,,NGRNP1
ENST00000419523,ENST00000419523.1,,MTCO1P7
ENST00000463167,ENST00000463167.1,,WWTR1-IT1
ENST00000446520,ENST00000446520.2,,LINC01832
ENST00000402686,ENST00000402686.8,2178,POMT1
ENST00000429636,ENST00000429636.1,,
ENST00000577745,ENST00000577745.2,903,SLC25A35
ENST00000458080,ENST00000458080.1,,
ENST00000624421,ENST00000624421.1,,
ENST00000305354,ENST00000305354.5,609,TM4SF4
ENST00000485294,ENST00000485294.1,,MYLKP2
